fold;genotipo_treino;genotipo_teste;modelo;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia;classe_real;classe_predita;score_NIRRIG;acerto;1924;1935;1914;1945;1950;1360;719;1929;1919;1350;1375;1366;1361;1351;1841;1925;1915;1831;1928;1938;1947;1916;1958;713;1379;1374;404;1388;1373;1363;1918;403;1952;1942;410;1933;1833;1852;1547;1537;1557;1355;1365;1940;1378;1368;716;1931;1651;1640;1661;1922;1932;1941;1912;1951;748;738;1939;1917;1934;1926;1943;721;711;726;705;1376;1837;1847;1499;1488;1478;1356;1878;1840;1377;709;1372;704;1345;1339;402;714;1354
3;CD202+EMB48;BR16;RandomForest;393;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.96;True;;;;;;;;;;;;;;;;;;;-1.4435004218898628;-1.4211947026130285;;;;;;;;;0.7075973014283156;0.798521280476803;-1.4456368497995242;-1.519437597936197;-1.365926765672651;-1.4079270684881566;-1.5282613304484427;-1.4345355456137836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;394;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.96;True;;;;;;;;;;;;;;;;;;;-1.443030002159629;-1.4208387891942842;;;;;;;;;0.7079155574200693;0.7985849340714551;-1.444851704728298;-1.5221482393095487;-1.3652114167336562;-1.4073597931194184;-1.5342442002283785;-1.433873725968729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;395;B1_BR16_NIRRIG_REPROD00003.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.96;True;;;;;;;;;;;;;;;;;;;-1.4421783888520514;-1.420231676744458;;;;;;;;;0.7084368415594724;0.7988542599737177;-1.4440880072696205;-1.5217328371792298;-1.364023852480442;-1.4067995920716323;-1.5329008623287361;-1.433186767580669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;396;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.441462867364506;-1.4147573009013792;;;;;;;;;0.6841986471474012;0.7819765370001261;-1.4483413224658221;-1.5191632169991094;-1.354022766402122;-1.3998801259368825;-1.5351923973961354;-1.4304088376089625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;397;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.4416758195139887;-1.4147667928865761;;;;;;;;;0.6849029036876815;0.7821865383687749;-1.4484715030471624;-1.5221793442834608;-1.3540720310914833;-1.4000345136926204;-1.5353212212376386;-1.430782269683409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;398;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.4419414796946375;-1.4148452412708548;;;;;;;;;0.6854119956980418;0.7826015394639909;-1.448674986459571;-1.5215949086888552;-1.35381830346;-1.400116539036596;-1.5378883519048183;-1.4305072615603267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;399;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.4422804619436727;-1.4156380657668561;;;;;;;;;0.6857427369973915;0.7827839214403973;-1.4487445534998873;-1.5202521218814893;-1.354058496355858;-1.400662745427515;-1.533094350986571;-1.4305688262874674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;400;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.96;False;;;;;;;;;;;;;;;;;;;-1.4711442624205522;-1.4457903626500817;;;;;;;;;0.7078610299604425;0.7970541743238392;-1.4712229069497447;-1.5178275015009886;-1.3798972333365536;-1.4299376369784265;-1.5297332905611882;-1.461441818235726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;401;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.96;False;;;;;;;;;;;;;;;;;;;-1.4699874859233966;-1.4441904080293482;;;;;;;;;0.7079637840761223;0.7967651329158376;-1.4692827238021728;-1.5197324342167968;-1.3787857392843836;-1.4283392162065671;-1.5310082202802358;-1.4599082031033916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;402;B2_BR16_IRRIG_REPROD00002.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.96;False;;;;;;;;;;;;;;;;;;;-1.4700199782004861;-1.4442070348824654;;;;;;;;;0.7082373267522248;0.7967149617677651;-1.4695277913705145;-1.519681932351415;-1.3787450671735257;-1.4283104129795152;-1.5308862984319516;-1.4600563070623371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;403;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.96;False;;;;;;;;;;;;;;;;;;;-1.4703051265437048;-1.4444241730062766;;;;;;;;;0.7086834515673781;0.7970809234764475;-1.4698125213806472;-1.52110087378387;-1.3790935799001436;-1.4287157772859727;-1.527062542150273;-1.4600874658817615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;404;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.142;True;;;;;;;;;;;;;;;;;;;-1.5768199594417427;-1.5481002827690458;;;;;;;;;0.7029721590607823;0.7873136322994279;-1.5763963317680096;-1.4048931719979467;-1.4759466490237747;-1.5309306396342115;-1.438399735439252;-1.5651860303404717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;405;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.162;True;;;;;;;;;;;;;;;;;;;-1.5819028739861654;-1.5539816040947763;;;;;;;;;0.7035156986986315;0.7875888193958899;-1.5818337906078779;-1.3923387151322675;-1.480933528533985;-1.5361166106143789;-1.4284036131622324;-1.5708459370940895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;406;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.126;True;;;;;;;;;;;;;;;;;;;-1.5885034366393052;-1.5602393744588394;;;;;;;;;0.7055802141099774;0.7891374902009384;-1.588655526837357;-1.3806664986492605;-1.4870573734112267;-1.5427293013634744;-1.415673812929142;-1.5772563664933688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;407;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.008;True;;;;;;;;;;;;;;;;;;;-1.5932215521840922;-1.5646072454420272;;;;;;;;;0.7072010998875192;0.7908299970814898;-1.592997991743378;-1.3793668269271395;-1.4913654286491738;-1.5473007013897893;-1.412185897006679;-1.5822700579267726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;408;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.4738071001280222;-1.4473244550580093;;;;;;;;;0.6755979522040244;0.768516975884031;-1.4778066143248265;-1.5310893195955992;-1.3823618542844538;-1.4317374859343588;-1.5453778480579516;-1.4631283260684127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;409;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.475378328490613;-1.448860393130796;;;;;;;;;0.6751114418385787;0.7678854511870238;-1.4783884542579127;-1.5360680175539148;-1.3833291313960387;-1.4333763346365984;-1.54829741362892;-1.464486875741529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;410;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.4748946005194086;-1.4481897983599883;;;;;;;;;0.6758007218753339;0.7682080483492159;-1.478080078265122;-1.534394135240887;-1.3821581815558495;-1.4322432028713368;-1.5477459717327642;-1.4640102274788418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;411;B2_BR16_NIRRIG_REPROD00003.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.4747590006029763;-1.4474092493856463;;;;;;;;;0.6765752943958716;0.7684553774481737;-1.4773524662539648;-1.5427830860464875;-1.3813977423402015;-1.4312200810326288;-1.5461560403689025;-1.4637298290152634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;412;B2_BR16_NIRRIG_REPROD00004.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.454086864533693;-1.431564840994493;;;;;;;;;0.683194296549621;0.7859113188587595;-1.4582758806539862;-1.49194282163721;-1.3771960165315853;-1.418661708344565;-1.4996448198814119;-1.445053313930657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;413;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.4534364995318207;-1.4306927949738244;;;;;;;;;0.6827312797971957;0.785496656094026;-1.4571562563824358;-1.4995848173090907;-1.3760749771678937;-1.4174163219818032;-1.5061500486250174;-1.4440070303091106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;414;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.4538343550893589;-1.4309365001046404;;;;;;;;;0.6818968067951109;0.7847486304585054;-1.4576382777623895;-1.4988225454728008;-1.3764433753844871;-1.4179668733824544;-1.507053647755833;-1.4444462074354587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;415;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.4552573545630143;-1.4321710689481193;;;;;;;;;0.6817845902211846;0.7844652795508235;-1.4591454572927816;-1.4982077231271935;-1.3775492528385858;-1.4190857013040807;-1.5045303886933326;-1.44595249681885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;416;B3_BR16_IRRIG_REPROD00000.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.992;False;;;;;;;;;;;;;;;;;;;-1.440195223133653;-1.4165414799000455;;;;;;;;;0.733820609180524;0.8179846198239541;-1.4386067262523947;-1.564231468410257;-1.3536253130133253;-1.401352652340199;-1.5793086443792306;-1.4308402205549826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;417;B3_BR16_IRRIG_REPROD00001.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.994;False;;;;;;;;;;;;;;;;;;;-1.4387180448083994;-1.4149987813734146;;;;;;;;;0.7353811483581223;0.8188267615722513;-1.4373488634210785;-1.568117107277213;-1.3522982452903847;-1.4003143653065708;-1.5860760249291677;-1.4299816552936542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;418;B3_BR16_IRRIG_REPROD00002.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.994;False;;;;;;;;;;;;;;;;;;;-1.4384969655029358;-1.4150968788425524;;;;;;;;;0.735694082518838;0.8191076015396128;-1.4365148238004424;-1.5709464519879375;-1.352580231661418;-1.4000770054407705;-1.586043952429404;-1.429513471186123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;419;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.994;False;;;;;;;;;;;;;;;;;;;-1.4372462162386799;-1.41348960604627;;;;;;;;;0.7351039695347213;0.8184686472413913;-1.4352099213628586;-1.570267587662466;-1.351120232756242;-1.3985614570123945;-1.5804662129847178;-1.4280090349910803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;420;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.574;False;;;;;;;;;;;;;;;;;;;-1.5098077728268968;-1.4894394869271916;;;;;;;;;0.7296429072303626;0.8181589438325632;-1.506734627884002;-1.4116876203010789;-1.4339608709885745;-1.4768912083525492;-1.4313637473908234;-1.5021389547004391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;421;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.694;False;;;;;;;;;;;;;;;;;;;-1.506912706693449;-1.4862532666758261;;;;;;;;;0.7257211764974248;0.8147660134252043;-1.5038415994071797;-1.402581987834022;-1.4301736133655807;-1.473422392516497;-1.42338266593588;-1.4991227111376182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;422;B3_BR16_IRRIG_REPROD00006.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;NIRRIG;0.694;False;;;;;;;;;;;;;;;;;;;-1.5067218571358343;-1.4866917361470329;;;;;;;;;0.7257747925335055;0.8152923407373636;-1.5034876554596228;-1.381305842459185;-1.4315786626867564;-1.4736667829156138;-1.4054592657888931;-1.499356443991054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;423;B3_BR16_IRRIG_REPROD00007.asd;B3;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.406;True;;;;;;;;;;;;;;;;;;;-1.5138101374642914;-1.4942445153129222;;;;;;;;;0.7269424245433224;0.8164793690622552;-1.511131561658655;-1.3650681887652396;-1.4382150406980452;-1.4811457136263992;-1.396683542291411;-1.5064976808215644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;424;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.4796182395236193;-1.4542902841354886;;;;;;;;;0.7082325502158203;0.7948472330882838;-1.481738485058318;-1.5651443096847055;-1.3903083634259639;-1.4384325487730711;-1.5834151565249308;-1.469862904756613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;425;B3_BR16_NIRRIG_REPROD00001.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.98;True;;;;;;;;;;;;;;;;;;;-1.4779967153337226;-1.4519306084429622;;;;;;;;;0.7131323201927686;0.7982656998058772;-1.4793945709837293;-1.5707483047996462;-1.3870943384292724;-1.4366091096126032;-1.5926190061610708;-1.4678540538940743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;426;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.994;True;;;;;;;;;;;;;;;;;;;-1.4776447170851894;-1.4518227277978581;;;;;;;;;0.7102322274040711;0.795697794291483;-1.4794107231342621;-1.5773690427149851;-1.386840647589528;-1.4363557993497789;-1.591619040875974;-1.467622070537467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;427;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.478710424305264;-1.4523377347375561;;;;;;;;;0.7066256385565672;0.7925263052373219;-1.4799892172943454;-1.5748569936894912;-1.3867895413956164;-1.4367931196194448;-1.592920632855622;-1.4683046244352285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;428;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.475120096221518;-1.44400500480443;;;;;;;;;0.6997139088124709;0.7819521074240725;-1.480024104123556;-1.6457556806370033;-1.3696650102740098;-1.425346169219462;-1.6634086834951127;-1.462370242565314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;429;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.4748700550361997;-1.4437610997659247;;;;;;;;;0.7008831763626073;0.7824748232004466;-1.4796126301369616;-1.6582642856813348;-1.36828035554853;-1.4252142391209548;-1.67462145676216;-1.4622821401363764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;430;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.47621313531313;-1.4439063317872132;;;;;;;;;0.6982381875756786;0.779861677149504;-1.4812892404815026;-1.6539812354496553;-1.3685812813005607;-1.4254865792428972;-1.6733076552981119;-1.4629246884474363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;431;B3_BR16_NIRRIG_REPROD00007.asd;B3;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;-1.4751514108639665;-1.442940808388853;;;;;;;;;0.6970059562658193;0.7784529582025792;-1.4802367706956625;-1.657162406878091;-1.3673834386824504;-1.4244348707529921;-1.671735109526268;-1.4620562769267693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;432;B4_BR16_IRRIG_REPROD00000.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.012;True;;;;;;;;;;;;;;;;;;;-1.575123283902953;-1.5483520917380194;;;;;;;;;0.7212041828590606;0.8037623270805191;-1.5726074399592362;-1.3768178753158646;-1.4769387418829814;-1.531545258387775;-1.4175422578428534;-1.564645940929831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;433;B4_BR16_IRRIG_REPROD00001.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.008;True;;;;;;;;;;;;;;;;;;;-1.5884785864796624;-1.561848833839451;;;;;;;;;0.7205941260998572;0.803384043310276;-1.5863501601056973;-1.352486714107456;-1.4898625946967543;-1.5448060753846362;-1.3944434224775122;-1.5781454189822346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;434;B4_BR16_IRRIG_REPROD00002.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;-1.6021209615444105;-1.575307321204547;;;;;;;;;0.7194684418537876;0.8021087706807692;-1.598944726923598;-1.3249001445109243;-1.501627756438574;-1.5577836173212487;-1.361967557866263;-1.5916284297342338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;435;B4_BR16_IRRIG_REPROD00003.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;-1.6123040218149571;-1.585013689278424;;;;;;;;;0.7181075171023117;0.8005084267388477;-1.6093268272088768;-1.3046048625501963;-1.5113424601121017;-1.5675308779887;-1.3467479077970235;-1.6022682460528486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;436;B4_BR16_IRRIG_REPROD00004.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.06;True;;;;;;;;;;;;;;;;;;;-1.5351773874127799;-1.5090221349245678;;;;;;;;;0.7357037622380911;0.8153332684592767;-1.5312535405231291;-1.4367205958689404;-1.437158596001061;-1.4922916234025239;-1.4652336549858955;-1.5250856489123823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;437;B4_BR16_IRRIG_REPROD00005.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.052;True;;;;;;;;;;;;;;;;;;;-1.5422517224680683;-1.5159486886518256;;;;;;;;;0.730450487578419;0.8109842453386361;-1.5384057198914822;-1.4047134361118943;-1.4439956197318087;-1.4990084456789332;-1.4355120732530315;-1.5327271622792753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;438;B4_BR16_IRRIG_REPROD00006.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.006;True;;;;;;;;;;;;;;;;;;;-1.5536698905687283;-1.5271750905721737;;;;;;;;;0.7224816115510477;0.804567138546172;-1.549257368654161;-1.3819999255908935;-1.4543019016895504;-1.5101100632771756;-1.4092579129406633;-1.5436720809854891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;439;B4_BR16_IRRIG_REPROD00007.asd;B4;BR16;IRRIG;D04M;manha;D04;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;-1.5627685120565116;-1.5358937742788874;;;;;;;;;0.7205062313817244;0.8030641254376318;-1.558024223079745;-1.362231961708624;-1.4621242848514542;-1.5184867653654304;-1.3924104675727365;-1.5525948816593564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;440;B4_BR16_NIRRIG_REPROD00000.asd;B4;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.978;True;;;;;;;;;;;;;;;;;;;-1.4948533077936434;-1.4690977683474964;;;;;;;;;0.7249046927350897;0.8076844095741297;-1.4947614449518472;-1.5648271215539846;-1.4031578319490854;-1.4537353522604446;-1.5794995309695203;-1.4848799088780975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;441;B4_BR16_NIRRIG_REPROD00001.asd;B4;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.978;True;;;;;;;;;;;;;;;;;;;-1.4985985175391447;-1.4728673002374018;;;;;;;;;0.7225918046522368;0.8051956608640041;-1.4981074786913318;-1.5637695843255073;-1.4062316311454295;-1.4570251615606609;-1.5803383079198454;-1.4884905284189016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;442;B4_BR16_NIRRIG_REPROD00002.asd;B4;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.974;True;;;;;;;;;;;;;;;;;;;-1.5030983347438562;-1.4772844487191246;;;;;;;;;0.7222296301063513;0.8049640579535168;-1.5029594737924084;-1.5528428707028124;-1.4103338365905917;-1.4612828787989314;-1.5725689876758582;-1.4930456425618075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;443;B4_BR16_NIRRIG_REPROD00003.asd;B4;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.972;True;;;;;;;;;;;;;;;;;;;-1.504515536330082;-1.4782334500936127;;;;;;;;;0.7222798597714124;0.8045646049708579;-1.5043747435422272;-1.5564829057024274;-1.41094301299492;-1.4623884400696294;-1.5714267329719944;-1.4940511327955732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;CD202+EMB48;BR16;RandomForest;444;B4_BR16_NIRRIG_REPROD00004.asd;B4;BR16;NIRRIG;D04M;manha;D04;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.4587592836555288;-1.4305831475912194;;;;;;;;;0.6807553742990212;0.7770299404718083;-1.4652741896009815;-1.5760951161770522;-1.364888215202138;-1.414600094562257;-1.5883229547060553;-1.4470757247879158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
