fold;modelo;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia;classe_real;classe_predita;score_NIRRIG;acerto;1924;1935;1914;1945;1950;1360;719;1929;1919;1350;1375;1366;1361;1351;1841;1925;1915;1831;1928;1938;1947;1916;1958;713;1379;1374;404;1388;1373;1363;1918;403;1952;1942;410;1933;1833;1852;1547;1537;1557;1355;1365;1940;1378;1368;716;1931;1651;1640;1661;1922;1932;1941;1912;1951;748;738;1939;1917;1934;1926;1943;1837;1847;1499;1488;1478;721;711;726;705;1376;1356;1878;1840;1377;709;1372;704;1345;1339;402;714;1354
2;RandomForest;611;B3_BR16_IRRIG_REPROD00003.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3389235492611609;0.22801341999352834;0.2943636504657528;0.23813917038905716;0.34363202454116054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;612;B3_BR16_IRRIG_REPROD00004.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.32872378163396965;0.19468501966879664;0.28768867122345365;0.21836591019145282;0.3484898147224059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;613;B3_BR16_IRRIG_REPROD00005.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3277047236459335;0.19355432317572235;0.28522689254146966;0.21586494371117873;0.3456448844588727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;614;B3_BR16_IRRIG_REPROD00006.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3256885842950218;0.19152511255653884;0.2848953021375572;0.21570587874366448;0.34524398271574874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;615;B3_BR16_IRRIG_REPROD00007.asd;B3;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.32397697310784995;0.1896165464436823;0.2862619197302326;0.21711718818471348;0.34662601165808776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;616;B3_BR16_NIRRIG_REPROD00000.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4258924142736051;0.3224334189340706;0.4071884309161191;0.3549417439390207;0.4520690051736273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;617;B3_BR16_NIRRIG_REPROD00001.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.42917079034164984;0.32648904588531336;0.411220844075838;0.3594420409210403;0.45574173468088314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;618;B3_BR16_NIRRIG_REPROD00002.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.429990894335331;0.3285815348167066;0.4153211472665211;0.36372737482575396;0.45920273401803424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;619;B3_BR16_NIRRIG_REPROD00003.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4278617438211332;0.3267559192374973;0.4141507218216277;0.3633178953551799;0.4577130039552873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;620;B3_BR16_NIRRIG_REPROD00004.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.988;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.36909314800210546;0.25710556803547374;0.37902625158725417;0.3266848693000878;0.42398384005587186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;621;B3_BR16_NIRRIG_REPROD00005.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.988;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.37246892949789845;0.26159216959849324;0.3823209882681956;0.33034588527187364;0.42672265810506277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;622;B3_BR16_NIRRIG_REPROD00006.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.99;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3777306526422443;0.2682537596562167;0.38513405562398956;0.3334752036940144;0.42955757115856197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;623;B3_BR16_NIRRIG_REPROD00007.asd;B3;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3827968264199967;0.2749930700266843;0.3866012485866871;0.3357035211727745;0.430325167637318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;592;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.34516250584028474;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33775235340278953;0.21947832433060993;0.2933335080100237;0.23414036396542628;0.34555635225083053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;593;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.34549315352476684;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33503409936146905;0.2170497182669617;0.2924324851648976;0.2333133859040091;0.3445278382438579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;594;B2_BR16_IRRIG_REPROD00002.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.33745075052639656;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3270548818294321;0.2097684048762506;0.287033839338281;0.2282235474206716;0.33896845268841613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;595;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.33159311938558356;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.32616613067627465;0.20965893843719074;0.2850139097105192;0.22654835119525468;0.3368465774205358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;596;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.43340137506441;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.36881817143700263;0.24720481910491116;0.3294386659810482;0.26669460670568745;0.3843914865841018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;597;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.43142558736568953;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3684527103877736;0.24641239245081373;0.3287187778547919;0.266154571741523;0.3834920645727379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;598;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.4314067091221099;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3693450952828651;0.24836612514470152;0.3292454074533451;0.2663754662436441;0.384194217256721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;599;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.4347106616976423;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.369289185044865;0.24814933126437713;0.3300905603224437;0.26726951321161785;0.38497604539193825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;600;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6072829781155146;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.403950109353367;0.299739160489606;0.39247305624239365;0.3420306690314947;0.43624535073225695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;601;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6016186290125993;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4008236392171772;0.29668528484525636;0.38965389817890794;0.33949012688705993;0.4333462510638613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;602;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6080431026054974;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.40031558321392896;0.2965519963166063;0.39119267306323047;0.3414383279216508;0.4347738942302709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;603;B2_BR16_NIRRIG_REPROD00003.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6109696912450912;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.40156566653764464;0.2984434533619269;0.39278818310679064;0.34294935600240356;0.4358878441488291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;604;B2_BR16_NIRRIG_REPROD00004.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.53752821600217;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3795391789861512;0.2673182343301557;0.3626126540315917;0.30822452371658804;0.4105482907826393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;605;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.5621689341178554;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.38564862713937564;0.2737804802948647;0.3714476605671079;0.31725322207003565;0.4195961498056025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;606;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.5717437006022033;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.38668960262310065;0.2752192614580361;0.3748385768364459;0.32020184864093476;0.42234775925403134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;PLS-DA;607;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.5628359337578512;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.38391737861397685;0.27394712778364344;0.37157370511281246;0.3175264988373572;0.41868094324046895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;592;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.002;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33775235340278953;0.21947832433060993;0.2933335080100237;0.23414036396542628;0.34555635225083053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;593;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.002;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33503409936146905;0.2170497182669617;0.2924324851648976;0.2333133859040091;0.3445278382438579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;594;B2_BR16_IRRIG_REPROD00002.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.002;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3270548818294321;0.2097684048762506;0.287033839338281;0.2282235474206716;0.33896845268841613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;595;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.002;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.32616613067627465;0.20965893843719074;0.2850139097105192;0.22654835119525468;0.3368465774205358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;596;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.36881817143700263;0.24720481910491116;0.3294386659810482;0.26669460670568745;0.3843914865841018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;597;B2_BR16_IRRIG_REPROD00005.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3684527103877736;0.24641239245081373;0.3287187778547919;0.266154571741523;0.3834920645727379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;598;B2_BR16_IRRIG_REPROD00006.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3693450952828651;0.24836612514470152;0.3292454074533451;0.2663754662436441;0.384194217256721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;599;B2_BR16_IRRIG_REPROD00007.asd;B2;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.369289185044865;0.24814933126437713;0.3300905603224437;0.26726951321161785;0.38497604539193825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;600;B2_BR16_NIRRIG_REPROD00000.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.403950109353367;0.299739160489606;0.39247305624239365;0.3420306690314947;0.43624535073225695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;601;B2_BR16_NIRRIG_REPROD00001.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4008236392171772;0.29668528484525636;0.38965389817890794;0.33949012688705993;0.4333462510638613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;602;B2_BR16_NIRRIG_REPROD00002.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.40031558321392896;0.2965519963166063;0.39119267306323047;0.3414383279216508;0.4347738942302709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;603;B2_BR16_NIRRIG_REPROD00003.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.40156566653764464;0.2984434533619269;0.39278818310679064;0.34294935600240356;0.4358878441488291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;604;B2_BR16_NIRRIG_REPROD00004.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3795391789861512;0.2673182343301557;0.3626126540315917;0.30822452371658804;0.4105482907826393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;605;B2_BR16_NIRRIG_REPROD00005.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.38564862713937564;0.2737804802948647;0.3714476605671079;0.31725322207003565;0.4195961498056025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;606;B2_BR16_NIRRIG_REPROD00006.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.38668960262310065;0.2752192614580361;0.3748385768364459;0.32020184864093476;0.42234775925403134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;RandomForest;607;B2_BR16_NIRRIG_REPROD00007.asd;B2;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;1.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.38391737861397685;0.27394712778364344;0.37157370511281246;0.3175264988373572;0.41868094324046895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;576;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.4204907493929682;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34189436116688626;0.2313899850961159;0.3136130193548391;0.2519324980624751;0.3673896978090644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;577;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.42054237649457304;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3392212814319972;0.22905774163954995;0.31245074714419685;0.2508849557077441;0.3658663650338891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;578;B1_BR16_IRRIG_REPROD00002.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.412813134912189;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3391089504131522;0.22859090710797222;0.31038504382688664;0.24875349881727868;0.3637345785862827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;579;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.411598160375974;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3386934446690243;0.22864110512876543;0.30968106855138183;0.24838970610643943;0.36339316553608547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;580;B1_BR16_IRRIG_REPROD00004.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.39646697632064587;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3487306950690973;0.2316624937308755;0.31012791732540634;0.245700305087499;0.3668447948201654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;581;B1_BR16_IRRIG_REPROD00005.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.39424366320594634;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34087972934097693;0.2239063735369947;0.30592065488131254;0.2413598382078764;0.36248613528795803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;582;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.39189177649810303;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3390641742888583;0.22136418446863307;0.304373509201779;0.23975064600445103;0.3610009348695354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;583;B1_BR16_IRRIG_REPROD00007.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.38602373977832455;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33500210589396995;0.21780251448461788;0.3008594275708504;0.23619528493170838;0.35777289442787913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;584;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6241497071986394;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3357220484187773;0.22100368266653128;0.3626962028558865;0.3036903778292989;0.4139688402959382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;585;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6209220072648567;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.330784472619798;0.2163068004101663;0.3594600709019765;0.3007874953652884;0.4104522748481353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;586;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6291162327109195;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3340348333484943;0.22020360527208038;0.36330364204371257;0.30471309092255794;0.41411237050812316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;587;B1_BR16_NIRRIG_REPROD00003.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6401634737534716;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33816483251871177;0.22488719590977546;0.36828684672525547;0.3100185950446728;0.41885890809221443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;588;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6406117535694797;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3351859847876096;0.21455160210519084;0.3666177320823141;0.30552758397863905;0.4199375844015527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;589;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6431617145583922;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33618569260653547;0.21573791090398012;0.3677239290499505;0.3069296644801595;0.42096798239220806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;590;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6451830121776757;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33818682777442344;0.21908653160592012;0.3693525137152372;0.308583704178991;0.4225717556743118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;PLS-DA;591;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D05M;manha;D05;NIRRIG;NIRRIG;0.6468382179899922;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33869455502941487;0.2207318286263509;0.3700748971732798;0.3097847329207566;0.42294660081003954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;576;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34189436116688626;0.2313899850961159;0.3136130193548391;0.2519324980624751;0.3673896978090644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;577;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3392212814319972;0.22905774163954995;0.31245074714419685;0.2508849557077441;0.3658663650338891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;578;B1_BR16_IRRIG_REPROD00002.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3391089504131522;0.22859090710797222;0.31038504382688664;0.24875349881727868;0.3637345785862827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;579;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3386934446690243;0.22864110512876543;0.30968106855138183;0.24838970610643943;0.36339316553608547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;580;B1_BR16_IRRIG_REPROD00004.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3487306950690973;0.2316624937308755;0.31012791732540634;0.245700305087499;0.3668447948201654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;581;B1_BR16_IRRIG_REPROD00005.asd;B1;BR16;IRRIG;D05M;manha;D05;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34087972934097693;0.2239063735369947;0.30592065488131254;0.2413598382078764;0.36248613528795803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
